patent_id,title,assignee,grant_date,label,confidence,rationale,insufficient_info,unparsed,model
US10339444B2,Monitoring potential of neuron circuits,INTERNATIONAL BUSINESS MACHINES CORPORATION,07/02/2019,neither,2,"The patent describes a neuromorphic electric system with neuron circuits and synapse circuits for storing and outputting spike signals, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US10342776B2,Compositions and methods for controlling infections,Regents of the University of Minnesota,07/09/2019,neither,3,"The patent describes methods for inhibiting the growth of fungal and bacterial microorganisms using glycerol-based compounds, which is a general method for controlling infections and not related to surveillance or military defense.",False,,google/gemini-2.5-flash-lite
US10339711B2,System and method for providing augmented reality based directions based on verbal and gestural cues,"Honda Motor Co., Ltd.",07/02/2019,neither,3,"The patent describes generating augmented reality graphical elements for directions based on verbal and gestural cues for vehicle occupants, which is a general navigation and user interface function.",False,,google/gemini-2.5-flash-lite
US10343437B2,Ultraviolet-sensitive finishing mark,HEWLETT-PACKARD INDIGO B.V.,07/09/2019,neither,3,"The patent describes printing an ultraviolet-sensitive finishing mark on a substrate, which is visible under ultraviolet light, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US10349106B1,Systems and methods for providing targeted video content,Verizon Patent and Licensing Inc.,07/09/2019,neither,3,"The patent describes a system for providing targeted video content based on user receptiveness and filtering information, with no indication of identifying, tracking, or monitoring people beyond the operator's own user.",False,,google/gemini-2.5-flash-lite
US10350678B2,Metal nanoparticles,"LG CHEM, LTD.",07/16/2019,neither,1,The patent describes a metal nanoparticle without any stated application related to surveillance or military defense.,False,,google/gemini-2.5-flash-lite
US10355302B2,Microstructured substrate,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE UNIVERSITE DE NANTES,07/16/2019,neither,1,"The patent describes a microstructured substrate for an electrical storage device, specifically an all-solid-state battery, with no mention of identifying, tracking, monitoring, profiling, or military applications.",False,,google/gemini-2.5-flash-lite
US10360050B2,Simulation of high performance computing (HPC) application environment using virtual nodes,International Business Machines Corporation,07/23/2019,neither,3,"The patent describes simulating a high performance computing (HPC) application environment using virtual nodes for executing parallel tasks, with no mention of identifying, tracking, monitoring people, or military/defense operations.",False,,google/gemini-2.5-flash-lite
US10360196B2,Grouping and managing event streams generated from captured network data,Splunk Inc.,07/23/2019,neither,2,"The patent describes a system for processing network data and configuring the generation of time-series event data from network packets, with no mention of identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
US10370717B2,Methods for the measurement of post-traumatic stress disorder microRNA markers,"The Henry M. Jackson Foundation for the Advancement of Military Medicine, Inc.",08/06/2019,neither,3,"The patent describes methods for measuring micro RNA levels for the diagnosis, treatment, and monitoring of post-traumatic stress disorder (PTSD) or traumatic brain injury (TBI) in a subject, which is a medical diagnostic application.",False,,google/gemini-2.5-flash-lite
US10360188B2,Dynamic property data integration framework,International Business Machines Corporation,07/23/2019,neither,3,"The patent describes a framework for integrating and modifying property data dynamically, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US10370768B2,Catalysts for carbon dioxide conversion,The Board of Trustees of the University of Illinois,08/06/2019,neither,3,"The patent describes catalysts for the electrochemical reduction of carbon dioxide, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US10371822B2,Antenna array calibration,Lockheed Martin Corporation,08/06/2019,neither,3,"The patent describes an apparatus for calibrating an antenna array using GNSS signals to measure phase differences, with no mention of identifying, tracking, monitoring people, or military/defense operations.",False,,google/gemini-2.5-flash-lite
US10372014B1,Coupled resonator photon-pair sources,"Psiquantum, Corp.",08/06/2019,neither,3,"The patent describes techniques for creating photon-pair sources with high spectral purity and brightness, focusing on the optical coupling and resonance properties of resonators, with no mention of people or surveillance.",False,,google/gemini-2.5-flash-lite
US10373164B2,Methods and systems for leveraging transaction data to dynamically authenticate a user,MasterCard International Incorporated,08/06/2019,neither,3,"The patent describes generating a challenge question and correct answer based on transaction data to authenticate a user, which is a form of authentication and not surveillance.",False,,google/gemini-2.5-flash-lite
US10373765B2,Graphene supercapacitor design and manufacture,Dayrell Ivan Araujo,08/06/2019,neither,3,"The patent describes improvements in the design and manufacturing of graphene supercapacitors for high energy density storage, aiming to replace batteries, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US10375094B2,Wireless sensor network security,"Hitachi, Ltd.",08/06/2019,neither,2,"The patent describes a system for detecting anomalies in a wireless sensor network based on signal strength and timestamps, which is a general network security function.",False,,google/gemini-2.5-flash-lite
US10377667B2,Pozzolanic compositions containing fly ash and remediation agents for use in cementitious materials,"CR Minerals Company, LLC",08/13/2019,neither,3,"The patent describes improving the properties of fly ash for use in cementitious materials, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any military or defense applications.",False,,google/gemini-2.5-flash-lite
US10377778B2,Lead and thorium compounds,Sciencons AS,08/13/2019,neither,3,"The patent describes complexes for medical applications, specifically the treatment of prostate cancer, and does not mention any surveillance or military defense functions.",False,,google/gemini-2.5-flash-lite
US10380034B2,Cache return order optimization,INTERNATIONAL BUSINESS MACHINES CORPORATION,08/13/2019,neither,3,"The patent describes optimizing cache access for data retrieval within a processing unit, which is a general computing function.",False,,google/gemini-2.5-flash-lite
US10387418B2,Sparse tree data structure for selective retrieval of database records,"Expedia, Inc.",08/20/2019,neither,3,"The patent describes a sparse tree data structure for selective retrieval of database records and preventing combinatorial explosion, implementing a branch-and-bound algorithm to reduce time and computational resources for queries, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US10387718B2,"Method for detecting targets on the ground and in motion, in a video stream acquired with an airborne camera",Thales,08/20/2019,dual_use_ambiguous,2,"The patent describes a method for detecting moving targets in a video stream from an airborne camera, which could be used for surveillance or military applications but is not explicitly stated.",False,,google/gemini-2.5-flash-lite
US10389400B2,Radio frequency switch circuitry,"Qorvo US, Inc.",08/20/2019,neither,3,"The patent describes radio frequency switch circuitry for passing or blocking RF signals in response to a control signal, with no mention of people or surveillance.",False,,google/gemini-2.5-flash-lite
US10391130B2,Compositions comprising bacterial strains,4D Pharma Research Limited,08/27/2019,neither,3,"The patent describes compositions comprising bacterial strains for treating and preventing inflammatory and autoimmune diseases, which does not fit the criteria for surveillance or military defense.",False,,google/gemini-2.5-flash-lite
US10393857B2,Methods and systems for measuring angle of arrival of signals transmitted between devices,QUALCOMM Incorporated,08/27/2019,neither,2,"The patent describes determining the angle of arrival of signals between devices, which is a general signal processing technique without specific application to surveillance or military defense.",False,,google/gemini-2.5-flash-lite
US10393692B2,Integrated electronic device for monitoring humidity and/or corrosion,STMicroelectronics S.r.l.,08/27/2019,neither,3,"The patent describes a device for detecting changes in environmental parameters like humidity and corrosion by measuring impedance, with no mention of people or military applications.",False,,google/gemini-2.5-flash-lite
US10392654B2,Site-specific endonuclease guided rolling circle amplification,Simply Diagnostics Inc.,08/27/2019,neither,3,"The patent describes methods and kits for detecting nucleic acid sequences, including single nucleotide polymorphisms, methylation status, zygosity, ploidy, and nucleic acids indicative of medical conditions or pathogenic organisms, which are all biological/medical applications.",False,,google/gemini-2.5-flash-lite
US10394033B2,Parallel beam flexure mechanism for interpupillary distance adjustment,"Microsoft Technology Licensing, LLC",08/27/2019,neither,3,"The patent describes a mechanism for adjusting interpupillary distance in an optical device, which is a mechanical adjustment for user comfort and optical alignment.",False,,google/gemini-2.5-flash-lite
US10408613B2,Method and system for rendering virtual content,"Magic Leap, Inc.",09/10/2019,neither,3,"The patent describes a waveguide apparatus for rendering virtual content, specifically for AR systems, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US10412467B2,Personalized live media content,"Amazon Technologies, Inc.",09/10/2019,neither,1,"The patent describes techniques for 'personalized live media content' without any indication of identifying, tracking, monitoring, profiling, or extracting information about people, or any military/defense application.",False,,google/gemini-2.5-flash-lite
US10408915B2,Geolocation using guided surface waves,"CPG Technologies, LLC",09/10/2019,neither,3,"The patent describes a system for determining a location based on the time elapsed between receiving and reflecting guided surface waves, which is a general geolocation method.",False,,google/gemini-2.5-flash-lite
US10417614B2,Controlling aircraft operations and aircraft engine components assignment,General Electric Company,09/17/2019,neither,2,"The patent describes a method for optimizing operations of industrial assets using digital twins and simulations to improve performance or decrease economic risk, with no mention of identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
US10417732B2,"Architecture for high performance, power efficient, programmable image processing",Google LLC,09/17/2019,neither,2,"The patent describes an apparatus for high-performance, power-efficient, programmable image processing using stencil processor circuits and sheet generators, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US10417879B2,Semantic framework for variable haptic output,Apple Inc.,09/17/2019,neither,3,"The patent describes organizing haptic output variations into a semantic framework to provide a system of haptic outputs that share characteristics between related events, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US10422726B2,Intelligent bag filling for exhaust sampling system,"AVL TEST SYSTEMS, INC.",09/24/2019,neither,3,"The patent describes an exhaust sampling system for an engine that uses a controller to manage the flow of exhaust gas into collection bags, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US10433199B2,Reporting techniques for reference signal received quality (RSRQ) measurements,INTEL IP CORPORATION,10/01/2019,neither,3,"The patent describes techniques for measuring and reporting reference signal received quality (RSRQ) for user equipment, which is a technical aspect of wireless communication systems and does not involve identifying, tracking, monitoring, profiling, or extracting information about people, nor is it explicitly for armed forces or defense operations.",False,,google/gemini-2.5-flash-lite
US10429511B2,Light detection and ranging (LIDAR) ice detection system,The Boeing Company,10/01/2019,neither,3,"The patent describes a system for detecting and quantifying ice accretions on an aircraft to operate ice protection systems and satisfy certification requirements, with no mention of identifying, tracking, monitoring people or military/defense operations.",False,,google/gemini-2.5-flash-lite
US10439357B2,Tunable laser,HEWLETT PACKARD ENTERPRISE DEVELOPMENT LP,10/08/2019,neither,3,"The patent describes a tunable laser comprising a waveguide with a gain section and a reflector, forming a laser cavity, with no mention of people or surveillance.",False,,google/gemini-2.5-flash-lite
US10441636B2,Method of diagnosis and treatment,LA TROBE UNIVERSITY,10/15/2019,neither,3,"The patent describes a method for diagnosing, prognosing, monitoring, and treating metastatic cancer, specifically bone metastatic cancer, by screening for gene expression and upregulating type I IFN levels.",False,,google/gemini-2.5-flash-lite
US10445869B2,Online inspection for composite structures,BOMBARDIER INC.,10/15/2019,neither,3,"The patent describes an online inspection method and system for composite structures using an illumination system and image processing to acquire and evaluate images of features, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US10452831B2,Trusted device,ARM IP Limited,10/22/2019,neither,3,"The patent describes a trusted device that authenticates a user and monitors its physical possession to maintain an authenticated state for communication, which is a personal security and usability feature, not surveillance or military use.",False,,google/gemini-2.5-flash-lite
US10446261B1,System and method for analyzing splicing codes of spliceosomal introns,"BIOTAILOR, INC.",10/15/2019,neither,3,"The patent describes a system for analyzing splicing codes of introns and exons in genomic DNA or pre-mRNA sequences to deduce functions and correlate with diseases or genetic mutations, which is a biological research application.",False,,google/gemini-2.5-flash-lite
US10451905B2,"Optical transmission module, optical transceiver, and optical communication system including same",Industry-University Cooperation Foundation Hanyang University Erica Campus,10/22/2019,neither,3,"The patent describes an optical transmission module and system for modulating light using GaN, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US10444979B2,Gesture-based search,"MICROSOFT TECHNOLOGY LICENSING, LLC",10/15/2019,neither,3,"The patent describes detecting movement of a selector to initiate a search function, which is a general user interface feature.",False,,google/gemini-2.5-flash-lite
US10457933B2,Microbial strain improvement by a HTP genomic engineering platform,Zymergen Inc.,10/29/2019,neither,3,"The patent describes a platform for microbial strain improvement using genomic engineering, automation, and machine learning, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US10460747B2,Frequency based audio analysis using neural networks,Google LLC,10/29/2019,neither,2,"The patent describes training a neural network to process frequency domain features of audio samples to generate an output, with no mention of identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
US10459979B2,Graphically managing data classification workflows in a social networking system with directed graphs,"Facebook, Inc.",10/29/2019,neither,3,"The patent describes a system for defining and executing data classification experiments using directed graphs, with no mention of identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
US10462051B2,Apparatus and method for accessing a back-end service,AT&T Mobility II LLC,10/29/2019,neither,2,"The patent describes facilitating network connections for accessing remotely accessible systems like enterprise data centers or cloud services, with no mention of identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
US10466485B2,"Head-mounted apparatus, and method thereof for generating 3D image information","SAMSUNG ELECTRONICS CO., LTD.",11/05/2019,neither,3,"The patent describes a head-mounted display apparatus for generating 3D image information through integral imaging, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US10459454B2,Platoon control,NXP B.V.,10/29/2019,military_defense,2,The title 'Platoon control' and the description of controlling vehicles in a platoon strongly suggest a military or defense application.,False,,google/gemini-2.5-flash-lite
US10472325B2,Process for the synthesis of pirfenidone,PROCOS S.p.A.,11/12/2019,neither,3,"The patent describes a process for the synthesis of Pirfenidone, a pharmaceutical compound, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US10472416B2,IL-17 antibody formulations and methods of treatment using same,Eli Lilly and Company,11/12/2019,neither,3,"The patent describes pharmaceutical formulations for anti-IL-17 antibodies used to treat specific medical conditions, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US10477128B2,Neighborhood haze density estimation for single-image dehaze,Nikon Corporation,11/12/2019,neither,3,"The patent describes a method for estimating haze density and producing dehazed images, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US10511030B2,Anti-corrosion structure and fuel cell employing the same,INDUSTRIAL TECHNOLOGY RESEARCH INSTITUTE,12/17/2019,neither,3,"The patent describes an anti-corrosion structure and a fuel cell employing the same, focusing on material composition for corrosion resistance.",False,,google/gemini-2.5-flash-lite
US10503247B2,Calibration of stereo cameras and handheld object,"Microsoft Technology Licensing, LLC",12/10/2019,neither,2,"The patent describes calibrating stereo cameras based on detected light sources of a handheld object to determine its pose, with no indication of identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
US10511716B2,Systems and methods for routing callers to an agent in a contact center,AFINITI EUROPE TECHNOLOGIES LIMITED,12/17/2019,neither,3,"The patent describes matching callers and agents based on caller and agent grades, which is a contact center operational function, not surveillance or military defense.",False,,google/gemini-2.5-flash-lite
US10522444B2,Surface treatment method and apparatus for semiconductor packaging,"Taiwan Semiconductor Manufacturing Company, Ltd.",12/31/2019,neither,3,"The patent describes a method for treating the surface of a conductive layer in semiconductor packaging to form nanowires or complex compounds, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US10526374B2,"Factor involved in latent infection with herpesvirus, and use thereof",Virus Ikagaku Kenkyusho Inc. Japan Tobacco Inc.,01/07/2020,neither,3,"The patent describes a method for determining a mental disorder and an animal model of a mental disorder, which does not involve identifying, tracking, monitoring, profiling, or extracting information about people for surveillance or military defense purposes.",False,,google/gemini-2.5-flash-lite
US10530799B1,Non-harmful insertion of data mimicking computer network attacks,"Triad National Security, LLC",01/07/2020,neither,2,"The patent describes generating data mimicking computer network attacks to test detection systems, not for actual surveillance or military operations.",False,,google/gemini-2.5-flash-lite
US10532097B2,Multi-drug delivery system and use thereof,Academia Sinica,01/14/2020,neither,3,"The patent describes a multi-drug delivery system for treating diseases like cancer or ischemic disease, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US10536564B2,Method and system for performing communication over a wide area network via an application specific protocol,Siemens Aktiengesellschaft,01/14/2020,neither,3,"The patent describes a method for communicating data between computers and automation devices over a wide area network using an application-specific protocol, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US10537857B2,Method of preparing a nanocomposite membrane and nanocomposite membranes prepared thereof,NANYANG TECHNOLOGICAL UNIVERSITY,01/21/2020,neither,1,"The patent describes a method for preparing a nanocomposite membrane for general use, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US10539713B2,Location monitoring via a gateway,La Crosse Technology Ltd.,01/21/2020,neither,2,"The patent describes a system for monitoring locations like homes or weather, controlled by users locally or remotely, with no indication of identifying or tracking people.",False,,google/gemini-2.5-flash-lite
US10545200B2,Simultaneous vector magnetometry with nitrogen vacancy centers in diamond or other solid-state spin sensors,President and Fellows of Harvard College,01/28/2020,neither,1,"The patent describes a system for performing vector magnetometry using nitrogen vacancy centers in diamond, with no mention of identifying, tracking, monitoring, profiling people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US10544370B2,"Enhanced bitumen recovery, separation and water clarification process","Baker Hughes, a GE company, LLC",01/28/2020,neither,3,"The patent describes a process for separating bitumen from tar sands using magnetic substances and froth flotation, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US10546127B2,Binary search of byte sequences using inverted indices,"CrowdStrike, Inc.",01/28/2020,neither,3,"The patent describes techniques for searching byte sequences using inverted indices and logical operators, which are general data processing and search functionalities.",False,,google/gemini-2.5-flash-lite
US10547899B2,System for distributing metadata embedded in video,Sony Corporation,01/28/2020,neither,3,"The patent describes a method for extracting metadata embedded as a watermark in video frames based on luminance values, with no mention of identifying, tracking, or monitoring people, nor any military or defense application.",False,,google/gemini-2.5-flash-lite
US10560267B2,Method and apparatus for verifying block data in a blockchain,Alibaba Group Holding Limited,02/11/2020,neither,3,"The patent describes a method for verifying block data in a blockchain using algorithms and verification values, which is a general data management and integrity function.",False,,google/gemini-2.5-flash-lite
US10574609B2,Chat room access control,"Cisco Technology, Inc.",02/25/2020,neither,3,"The patent describes a system for controlling access to an electronic chat room based on selected access control levels, limiting the requester's access to content.",False,,google/gemini-2.5-flash-lite
US10577382B2,Fused heterocyclic compound,TAKEDA PHARMACEUTICAL COMPANY LIMITED,03/03/2020,neither,1,"The patent describes a chemical compound and does not mention any application related to identifying, tracking, monitoring people, or military/defense operations.",False,,google/gemini-2.5-flash-lite
US10568338B2,"Dissolvable films impregnated with encapsulated tobacco, tea, coffee, botanicals, and flavors for oral products",PHILIP MORRIS USA INC.,02/25/2020,neither,3,"The patent describes a process for preparing orally-enjoyable films of encapsulated plant material for products, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any military or defense applications.",False,,google/gemini-2.5-flash-lite
US10590031B2,Method and system utilizing ellipsometry to detect corrosion on glass,"Guardian Glass, LLC",03/17/2020,neither,3,The patent describes a system for detecting corrosion on glass to prevent it from being coated with a low-E coating or used in applications where optical appearance is important.,False,,google/gemini-2.5-flash-lite
US10593880B2,Method for the manufacture of a correlated electron material device,Arm Limited,03/17/2020,neither,1,"The patent describes a method for manufacturing a correlated electron material device with a specific electrical impedance, involving forming a thin film and doping it, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US10595930B2,Electrode wiping surgical device,"Ethicon Endo-Surgery, LLC",03/24/2020,neither,3,"The patent describes a surgical device for sealing blood vessels and bile ducts during procedures like liver resection, which is a medical application and not surveillance or military defense.",False,,google/gemini-2.5-flash-lite
US10584368B2,Method and agents for detecting luciferase activity,OBSCHESTVO S OGRANICHENNOY OTVETSTVENNOSTYU “PLANTA”,03/10/2020,neither,3,"The patent describes methods and reagents for detecting luciferase activity in biological samples, which is a general biochemical assay.",False,,google/gemini-2.5-flash-lite
US10604558B2,Compositions comprising resurfaced cell-penetrating nanobodies and methods of use thereof,Colorado State University Research Foundation,03/31/2020,neither,3,"The patent describes compositions and methods for cell penetration and targeting intracellular proteins, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US10605204B2,Methane/oxygen rocket engine with specific impulse enhancement by hot helium infusion,"The Government of the United States of America, as represented by the Secretary of the Navy",03/31/2020,neither,3,"The patent describes a method to enhance rocket engine performance using methane/oxygen propellants and hot helium infusion, with no mention of surveillance or military applications.",False,,google/gemini-2.5-flash-lite
US10608727B2,Method and system for a distributed configurable transceiver architecture and implementation,Golba LLC,03/31/2020,neither,3,"The patent describes adjusting components within a transmit processing chain to maximize beamforming gain for data streams, which is a general communication system function.",False,,google/gemini-2.5-flash-lite
US10606573B2,System and method for computer language migration using a re-architecture tool for decomposing a legacy system and recomposing a modernized system,"Syntel, Inc.",03/31/2020,neither,3,"The patent describes a system for converting computer programs from a procedural programming language to an object-oriented programming language, which is a general software development task.",False,,google/gemini-2.5-flash-lite
US10612915B2,System for active co-boresight measurement in a laser communication system,"Facebook, Inc.",04/07/2020,neither,3,"The patent describes a system for aligning transmission and received beams in a laser communication system, with no mention of identifying, tracking, monitoring people, or military/defense operations.",False,,google/gemini-2.5-flash-lite
US10614822B2,"Coding/decoding method, apparatus, and system for audio signal","HUAWEI TECHNOLOGIES CO., LTD.",04/07/2020,neither,3,"The patent describes a method for coding and decoding audio signals to enhance fidelity and reduce distortion, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US10621005B2,Systems and methods for providing zero down time and scalability in orchestration cloud services,Oracle International Corporation,04/14/2020,neither,2,"The patent describes techniques for providing highly available and scalable cloud services, focusing on leasing and reassigning slices of a workload for workflow executions, which is a general cloud computing function.",False,,google/gemini-2.5-flash-lite
US10622918B2,Cellulose composite-structured triboelectric generator and method,Wisconsin Alumni Research Foundation,04/14/2020,neither,3,"The patent describes a triboelectric generator for generating electrical output, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US10624898B2,Compounds,Glaxo Group Limited,04/21/2020,neither,1,The abstract describes compounds of formula (I) without specifying any function or application.,True,,google/gemini-2.5-flash-lite
US10626451B2,Methods and devices for digital PCR,STOKES BIO LIMITED,04/21/2020,neither,3,"The patent describes methods for conducting digital PCR using droplet technology for nucleic acid amplification and counting, which is a laboratory technique.",False,,google/gemini-2.5-flash-lite
US10617801B2,Canister status determination,Smith & Nephew PLC,04/14/2020,neither,3,"The patent describes a method for determining the status of a canister in a topical negative pressure system based on monitored pressure characteristics, which is a technical function unrelated to surveillance or military applications.",False,,google/gemini-2.5-flash-lite
US10637645B2,Cryptlet identity,"Microsoft Technology Licensing, LLC",04/28/2020,neither,2,"The patent describes generating a cryptlet identity based on its binary, public key, and binding information, with no indication of identifying or tracking people.",False,,google/gemini-2.5-flash-lite
US10628225B2,"Resource configuration system, resource configuration method and resource configuration program for selecting a computational resource and selecting a provisioning method",Nippon Telegraph and Telephone Corporation,04/21/2020,neither,3,"The patent describes selecting computational resources like FPGAs or GPUs for specific processing tasks based on user requirements, which is a general cloud computing optimization, not surveillance or military defense.",False,,google/gemini-2.5-flash-lite
US10645889B1,Maize hybrid X00M469,"PIONEER HI-BRED INTERNATIONAL, INC.",05/12/2020,neither,3,"The patent describes a novel maize variety and methods for its production and use, which does not involve identifying, tracking, monitoring people, or military/defense operations.",False,,google/gemini-2.5-flash-lite
US10663619B2,Apparatus and methods to visualize formation related features,"Halliburton Energy Services, Inc.",05/26/2020,neither,1,"The patent describes visualizing formation properties and distances, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US10669829B2,Using electromagnetic waves to remove near wellbore damages in a hydrocarbon reservoir,Saudi Arabian Oil Company,06/02/2020,neither,3,"The patent describes methods for removing near wellbore damage in a hydrocarbon reservoir using electromagnetic waves, which is a process related to oil and gas extraction and not surveillance or military defense.",False,,google/gemini-2.5-flash-lite
US10689724B2,Steel sheet with strain induced transformation type composite structure and method of manufacturing same,NIPPON STEEL & SUMITOMO METAL CORPORATION,06/23/2020,neither,3,"The patent describes a steel sheet with a specific composite structure and method of manufacturing it, focusing on material science and metallurgy.",False,,google/gemini-2.5-flash-lite
US10689715B2,Compositions and methods for use in a PCR assay for determining the genotype and viral load for respiratory syncytial virus,Laboratory Corporation of America Holdings,06/23/2020,neither,3,"The patent describes methods and compositions for a PCR assay to determine viral load and genotype of respiratory syncytial virus (RSV), which is a medical diagnostic application.",False,,google/gemini-2.5-flash-lite
US10671060B2,Data-driven model construction for industrial asset decision boundary classification,General Electric Company,06/02/2020,neither,2,"The patent describes constructing a data-driven model for industrial assets and simulating attacks to create a threat detection model, which does not involve identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
US10699141B2,Phrase recognition model for autonomous vehicles,Waymo LLC,06/30/2020,neither,3,"The patent describes training a model to identify phrases in images for autonomous vehicles, which is a general function not inherently related to surveillance or military applications.",False,,google/gemini-2.5-flash-lite
US10704097B2,Oxidative stress and cardiovascular disease events,KATHOLIEKE UNIVERSITEIT LEUVEN,07/07/2020,neither,3,The patent relates to diagnosis and/or prognosis of cardiovascular disease and cardiovascular events by counting deregulated genes or proteins.,False,,google/gemini-2.5-flash-lite
US10714937B2,Voltage reactive power control device and voltage reactive power control method,KABUSHIKI KAISHA TOSHIBA TOSHIBA ENERGY SYSTEMS & SOLUTIONS CORPORATION,07/14/2020,neither,3,"The patent describes a device for controlling reactive power in a battery system to suppress fluctuations caused by renewable energy generation, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US10719649B2,Full wave modeling and simulations of the waveguide behavior of printed circuit boards using a broadband green's function technique,,07/21/2020,neither,3,"The patent describes a broadband Green's function computation technique for modeling the waveguide behavior of electronic components on a printed circuit board, focusing on signal integrity, power integrity, and electromagnetic compatibility in electronic design automation.",False,,google/gemini-2.5-flash-lite
US10706049B2,Method and apparatus for querying nondeterministic graph,"Huawei Technologies Co., Ltd.",07/07/2020,neither,3,"The patent describes a method for querying a nondeterministic graph to improve query efficiency and reduce complexity, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US10709499B2,Catheter and method for improved ablation,"Sirona Medical Technologies, Inc.",07/14/2020,neither,3,"The patent describes a medical device for tissue ablation and preventing blood clots, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US10719608B2,Patch monitoring and analysis,Honeywell International Inc.,07/21/2020,neither,3,"The patent describes a system for monitoring and analyzing patches in an industrial process control and automation system, with no indication of identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
US10721285B2,Systems and methods for quick start-up of playback,"DIVX, LLC",07/21/2020,neither,3,The patent describes systems and methods for quick start-up of media playback by using a lower quality stream until a decryption key for a higher quality stream is met.,False,,google/gemini-2.5-flash-lite
US10719939B2,Real-time mobile device capture and generation of AR/VR content,"Fyusion, Inc.",07/21/2020,neither,3,"The patent describes generating AR/VR content by segmenting objects from images and creating 3D projections, with no mention of identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
US10725921B2,System and method for caching time series data,InMobi PTE Ltd.,07/28/2020,neither,3,"The patent describes a method and system for caching time series data, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US10727603B2,Wideband electromagnetic cloaking systems,"Fractal Antenna Systems, Inc.",07/28/2020,neither,2,"The patent describes arrangements of resonators for electromagnetic cloaking of objects, with no mention of identifying, tracking, monitoring people, or military/defense operations.",False,,google/gemini-2.5-flash-lite
